shot_id,player,team,position,situation,body_part,x,y,distance,angle,is_header,is_penalty,is_corner,is_freekick,is_goal,outcome,xg_model,source
1481,James McCarthy,Crystal-Palace,Midfielder,open_play,foot,98.79,61.25,30.018,0.189385,0,0,0,0,0,blocked,0.0854,Premier League 2020
1482,James McCarthy,Crystal-Palace,Midfielder,open_play,foot,76.62,45.81,43.768,0.180697,0,0,0,0,0,saved,0.041,Premier League 2020
1483,James McCarthy,Crystal-Palace,Midfielder,open_play,foot,91.21,13.64,39.037,0.151573,0,0,0,0,1,goal,0.0487,Premier League 2020
1484,James McCarthy,Crystal-Palace,Midfielder,open_play,head,80.13,46.65,40.418,0.194665,1,0,0,0,0,off_target,0.0389,Premier League 2020
1485,James McCarthy,Crystal-Palace,Midfielder,open_play,foot,76.71,26.26,45.422,0.1676,0,0,0,0,0,blocked,0.0363,Premier League 2020
1486,James McCarthy,Crystal-Palace,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1487,Jairo Riedewald,Crystal-Palace,Midfielder,open_play,foot,93.37,24.6,30.758,0.225141,0,0,0,0,1,goal,0.0902,Premier League 2020
1488,Jairo Riedewald,Crystal-Palace,Midfielder,free_kick,foot,106.02,45.69,15.097,0.485674,0,0,0,1,0,off_target,0.3099,Premier League 2020
1489,Jairo Riedewald,Crystal-Palace,Midfielder,corner,foot,107.52,54.07,18.809,0.287476,0,0,1,0,0,saved,0.1639,Premier League 2020
1490,Jairo Riedewald,Crystal-Palace,Midfielder,open_play,foot,95.52,68.63,37.668,0.138717,0,0,0,0,0,blocked,0.0505,Premier League 2020
1491,Jordan Ayew,Crystal-Palace,Forward,open_play,foot,99.01,31.29,22.72,0.323825,0,0,0,0,0,saved,0.169,Premier League 2020
1492,Jordan Ayew,Crystal-Palace,Forward,open_play,foot,101.91,13.65,31.96,0.142935,0,0,0,0,0,saved,0.0687,Premier League 2020
1493,Jordan Ayew,Crystal-Palace,Forward,corner,foot,112.39,51.36,13.679,0.342031,0,0,1,0,0,blocked,0.2324,Premier League 2020
1494,Jordan Ayew,Crystal-Palace,Forward,open_play,foot,106.0,44.91,14.833,0.501967,0,0,0,0,0,saved,0.3407,Premier League 2020
1495,Jordan Ayew,Crystal-Palace,Forward,corner,foot,101.8,42.45,18.364,0.425555,0,0,1,0,1,goal,0.2282,Premier League 2020
1496,Jordan Ayew,Crystal-Palace,Forward,open_play,foot,96.71,32.78,24.386,0.311513,0,0,0,0,0,blocked,0.152,Premier League 2020
1497,Jordan Ayew,Crystal-Palace,Forward,open_play,foot,115.9,35.46,6.114,0.992761,0,0,0,0,0,off_target,0.7674,Premier League 2020
1498,Jordan Ayew,Crystal-Palace,Forward,free_kick,foot,93.44,27.39,29.405,0.245349,0,0,0,1,0,saved,0.0945,Premier League 2020
1499,Jordan Ayew,Crystal-Palace,Forward,open_play,foot,83.98,17.41,42.514,0.15947,0,0,0,0,0,saved,0.0414,Premier League 2020
1500,Jordan Ayew,Crystal-Palace,Forward,open_play,foot,96.58,12.0,36.503,0.141397,0,0,0,0,0,blocked,0.0541,Premier League 2020
1501,Jordan Ayew,Crystal-Palace,Forward,open_play,head,112.17,47.2,10.634,0.572851,1,0,0,0,0,blocked,0.375,Premier League 2020
1502,Jordan Ayew,Crystal-Palace,Forward,free_kick,foot,91.66,55.16,32.136,0.219365,0,0,0,1,0,blocked,0.077,Premier League 2020
1503,Jordan Ayew,Crystal-Palace,Forward,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
1504,Jordan Ayew,Crystal-Palace,Forward,open_play,foot,113.62,52.13,13.701,0.288787,0,0,0,0,0,saved,0.2324,Premier League 2020
1505,Jordan Ayew,Crystal-Palace,Forward,free_kick,foot,99.23,26.55,24.746,0.271772,0,0,0,1,0,saved,0.1267,Premier League 2020
1506,Jordan Ayew,Crystal-Palace,Forward,open_play,foot,116.05,69.74,29.997,0.035764,0,0,0,0,0,blocked,0.0573,Premier League 2020
1507,Jordan Ayew,Crystal-Palace,Forward,free_kick,foot,89.07,34.78,31.368,0.250281,0,0,0,1,0,saved,0.0867,Premier League 2020
1508,Jordan Ayew,Crystal-Palace,Forward,open_play,foot,80.72,23.05,42.784,0.17149,0,0,0,0,0,blocked,0.0422,Premier League 2020
1509,Jordan Ayew,Crystal-Palace,Forward,open_play,foot,98.19,31.27,23.487,0.314824,0,0,0,0,0,off_target,0.1597,Premier League 2020
1510,Jordan Ayew,Crystal-Palace,Forward,open_play,foot,99.67,50.86,23.051,0.305747,0,0,0,0,0,saved,0.1595,Premier League 2020
1511,Jordan Ayew,Crystal-Palace,Forward,open_play,foot,85.51,40.0,34.49,0.230922,0,0,0,0,1,goal,0.0758,Premier League 2020
1512,Jordan Ayew,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1513,Jordan Ayew,Crystal-Palace,Forward,open_play,head,103.39,33.87,17.705,0.420083,1,0,0,0,0,off_target,0.2096,Premier League 2020
1514,Jordan Ayew,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1515,Wilfried Zaha,Crystal-Palace,Forward,free_kick,foot,99.82,43.92,20.556,0.377998,0,0,0,1,0,saved,0.1975,Premier League 2020
1516,Wilfried Zaha,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1517,Wilfried Zaha,Crystal-Palace,Forward,open_play,head,114.9,10.83,29.611,0.047326,1,0,0,0,0,blocked,0.0463,Premier League 2020
1518,Wilfried Zaha,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1519,Wilfried Zaha,Crystal-Palace,Forward,free_kick,foot,96.51,50.15,25.59,0.286114,0,0,0,1,0,off_target,0.1261,Premier League 2020
1520,Wilfried Zaha,Crystal-Palace,Forward,free_kick,foot,94.15,47.91,27.035,0.281619,0,0,0,1,0,off_target,0.1163,Premier League 2020
1521,Wilfried Zaha,Crystal-Palace,Forward,corner,foot,112.99,56.97,18.362,0.172767,0,0,1,0,0,blocked,0.1272,Premier League 2020
1522,Wilfried Zaha,Crystal-Palace,Forward,open_play,foot,100.97,55.07,24.273,0.259583,0,0,0,0,0,blocked,0.1349,Premier League 2020
1523,Wilfried Zaha,Crystal-Palace,Forward,corner,foot,104.68,25.44,21.139,0.277187,0,0,1,0,0,blocked,0.1435,Premier League 2020
1524,Wilfried Zaha,Crystal-Palace,Forward,corner,foot,117.5,28.63,11.647,0.165917,0,0,1,0,0,off_target,0.1714,Premier League 2020
1525,Wilfried Zaha,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1526,Wilfried Zaha,Crystal-Palace,Forward,corner,foot,116.11,42.79,4.788,1.351826,0,0,1,0,1,goal,0.893,Premier League 2020
1527,Wilfried Zaha,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1528,Wilfried Zaha,Crystal-Palace,Forward,open_play,foot,101.06,32.96,20.21,0.368516,0,0,0,0,0,off_target,0.2092,Premier League 2020
1529,Wilfried Zaha,Crystal-Palace,Forward,free_kick,foot,101.74,52.49,22.126,0.299248,0,0,0,1,0,off_target,0.1533,Premier League 2020
1530,Wilfried Zaha,Crystal-Palace,Forward,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
1531,Wilfried Zaha,Crystal-Palace,Forward,open_play,foot,88.1,43.0,32.036,0.247382,0,0,0,0,0,off_target,0.0895,Premier League 2020
1532,Wilfried Zaha,Crystal-Palace,Forward,open_play,foot,83.38,44.58,36.906,0.214303,0,0,0,0,0,off_target,0.0642,Premier League 2020
1533,Wilfried Zaha,Crystal-Palace,Forward,free_kick,foot,97.83,29.54,24.51,0.294454,0,0,0,1,0,saved,0.1355,Premier League 2020
1534,Wilfried Zaha,Crystal-Palace,Forward,free_kick,foot,93.95,31.96,27.258,0.279124,0,0,0,1,0,blocked,0.1143,Premier League 2020
1535,Wilfried Zaha,Crystal-Palace,Forward,open_play,head,110.47,21.81,20.539,0.185685,1,0,0,0,0,blocked,0.1053,Premier League 2020
1536,Wilfried Zaha,Crystal-Palace,Forward,open_play,foot,116.55,26.46,13.967,0.15273,0,0,0,0,0,off_target,0.1693,Premier League 2020
1537,Wilfried Zaha,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1538,Wilfried Zaha,Crystal-Palace,Forward,open_play,head,76.22,13.47,51.195,0.133657,1,0,0,0,0,saved,0.0185,Premier League 2020
1539,Christian Benteke,Crystal-Palace,Forward,open_play,foot,97.78,57.81,28.477,0.219972,0,0,0,0,0,off_target,0.0997,Premier League 2020
1540,Christian Benteke,Crystal-Palace,Forward,free_kick,foot,105.0,47.75,16.877,0.419693,0,0,0,1,0,saved,0.2529,Premier League 2020
1541,Christian Benteke,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1542,Christian Benteke,Crystal-Palace,Forward,open_play,foot,110.09,13.23,28.546,0.098955,0,0,0,0,1,goal,0.0729,Premier League 2020
1543,Christian Benteke,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1544,Christian Benteke,Crystal-Palace,Forward,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
1545,Christian Benteke,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,0,blocked,0.8851,Premier League 2020
1546,Christian Benteke,Crystal-Palace,Forward,open_play,head,77.13,43.2,42.988,0.18506,1,0,0,0,0,blocked,0.033,Premier League 2020
1547,Christian Benteke,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1548,Christian Benteke,Crystal-Palace,Forward,corner,foot,109.99,29.05,14.836,0.373773,0,0,1,0,0,saved,0.237,Premier League 2020
1549,Christian Benteke,Crystal-Palace,Forward,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
1550,Christian Benteke,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1551,Christian Benteke,Crystal-Palace,Forward,corner,foot,100.05,50.5,22.539,0.313623,0,0,1,0,0,saved,0.1466,Premier League 2020
1552,Christian Benteke,Crystal-Palace,Forward,open_play,foot,84.29,15.12,43.523,0.150937,0,0,0,0,0,off_target,0.0384,Premier League 2020
1553,Christian Benteke,Crystal-Palace,Forward,open_play,foot,92.04,29.55,29.849,0.250274,0,0,0,0,0,off_target,0.1006,Premier League 2020
1554,Christian Benteke,Crystal-Palace,Forward,open_play,foot,85.29,32.15,35.586,0.218529,0,0,0,0,0,saved,0.0694,Premier League 2020
1555,Christian Benteke,Crystal-Palace,Forward,open_play,foot,111.98,18.42,23.02,0.124165,0,0,0,0,0,saved,0.1026,Premier League 2020
1556,Christian Benteke,Crystal-Palace,Forward,open_play,head,76.52,26.4,45.559,0.167314,1,0,0,0,0,blocked,0.0275,Premier League 2020
1557,Christian Benteke,Crystal-Palace,Forward,open_play,foot,106.23,66.84,30.17,0.122598,0,0,0,0,0,blocked,0.0714,Premier League 2020
1558,Christian Benteke,Crystal-Palace,Forward,open_play,foot,85.12,28.21,36.821,0.20536,0,0,0,0,0,off_target,0.063,Premier League 2020
1559,Christian Benteke,Crystal-Palace,Forward,open_play,foot,85.57,69.61,45.414,0.133813,0,0,0,0,0,off_target,0.0331,Premier League 2020
1560,Christian Benteke,Crystal-Palace,Forward,open_play,foot,111.23,57.7,19.748,0.185382,0,0,0,0,0,off_target,0.1398,Premier League 2020
1561,Christian Benteke,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1562,Christian Benteke,Crystal-Palace,Forward,corner,foot,101.62,32.44,19.873,0.37011,0,0,1,0,0,off_target,0.189,Premier League 2020
1563,Connor Wickham,Crystal-Palace,Forward,corner,foot,113.38,47.75,10.193,0.542275,0,0,1,0,1,goal,0.3912,Premier League 2020
1564,Connor Wickham,Crystal-Palace,Forward,corner,foot,102.7,18.45,27.635,0.183042,0,0,1,0,0,blocked,0.0826,Premier League 2020
1565,Connor Wickham,Crystal-Palace,Forward,free_kick,foot,87.37,32.66,33.445,0.232465,0,0,0,1,1,goal,0.0746,Premier League 2020
1566,Connor Wickham,Crystal-Palace,Forward,open_play,foot,99.86,30.25,22.373,0.320957,0,0,0,0,1,goal,0.1705,Premier League 2020
1567,Connor Wickham,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1568,Connor Wickham,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1569,Connor Wickham,Crystal-Palace,Forward,corner,foot,111.8,28.12,14.439,0.328444,0,0,1,0,0,off_target,0.2185,Premier League 2020
1570,Connor Wickham,Crystal-Palace,Forward,free_kick,head,107.02,51.79,17.534,0.342231,1,0,0,1,0,blocked,0.1657,Premier League 2020
1571,Connor Wickham,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1572,Connor Wickham,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1573,Connor Wickham,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1574,Connor Wickham,Crystal-Palace,Forward,open_play,foot,89.0,50.61,32.769,0.230325,0,0,0,0,0,blocked,0.0826,Premier League 2020
1575,Connor Wickham,Crystal-Palace,Forward,open_play,foot,82.56,35.32,37.73,0.209662,0,0,0,0,0,saved,0.0608,Premier League 2020
1576,Connor Wickham,Crystal-Palace,Forward,free_kick,head,104.74,47.17,16.856,0.427177,1,0,0,1,0,blocked,0.2074,Premier League 2020
1577,Connor Wickham,Crystal-Palace,Forward,free_kick,foot,99.22,41.87,20.864,0.377444,0,0,0,1,0,saved,0.1946,Premier League 2020
1578,Connor Wickham,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1579,Connor Wickham,Crystal-Palace,Forward,open_play,foot,116.09,21.58,18.826,0.092172,0,0,0,0,0,off_target,0.1164,Premier League 2020
1580,Connor Wickham,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1581,Connor Wickham,Crystal-Palace,Forward,corner,foot,116.63,36.37,4.953,1.26394,0,0,1,0,1,goal,0.8661,Premier League 2020
1582,Connor Wickham,Crystal-Palace,Forward,corner,foot,98.44,40.17,21.565,0.366801,0,0,1,0,0,saved,0.1738,Premier League 2020
1583,Connor Wickham,Crystal-Palace,Forward,open_play,foot,91.05,10.34,41.442,0.135277,0,0,0,0,0,off_target,0.0411,Premier League 2020
1584,Connor Wickham,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1585,Connor Wickham,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1586,Connor Wickham,Crystal-Palace,Forward,open_play,foot,78.83,34.17,41.585,0.189938,0,0,0,0,0,off_target,0.0472,Premier League 2020
1587,Michy Batshuayi,Crystal-Palace,Forward,corner,head,111.18,41.17,8.901,0.840375,1,0,1,0,1,goal,0.5458,Premier League 2020
1588,Michy Batshuayi,Crystal-Palace,Forward,open_play,foot,96.69,57.76,29.301,0.217784,0,0,0,0,0,blocked,0.0952,Premier League 2020
1589,Michy Batshuayi,Crystal-Palace,Forward,open_play,foot,105.6,51.55,18.461,0.340811,0,0,0,0,0,blocked,0.2123,Premier League 2020
1590,Michy Batshuayi,Crystal-Palace,Forward,open_play,head,117.25,46.39,6.956,0.596279,1,0,0,0,1,goal,0.4395,Premier League 2020
1591,Michy Batshuayi,Crystal-Palace,Forward,corner,head,101.47,45.43,19.306,0.393803,1,0,1,0,0,blocked,0.1626,Premier League 2020
1592,Michy Batshuayi,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1593,Michy Batshuayi,Crystal-Palace,Forward,free_kick,foot,87.5,46.11,33.067,0.236772,0,0,0,1,0,off_target,0.0769,Premier League 2020
1594,Michy Batshuayi,Crystal-Palace,Forward,open_play,foot,84.98,21.89,39.425,0.180139,0,0,0,0,0,off_target,0.0515,Premier League 2020
1595,Michy Batshuayi,Crystal-Palace,Forward,open_play,foot,80.41,11.61,48.713,0.133568,0,0,0,0,0,off_target,0.0278,Premier League 2020
1596,Michy Batshuayi,Crystal-Palace,Forward,open_play,foot,88.73,23.32,35.442,0.19907,0,0,0,0,0,blocked,0.0665,Premier League 2020
1597,Michy Batshuayi,Crystal-Palace,Forward,open_play,foot,108.84,31.87,13.803,0.472779,0,0,0,0,0,off_target,0.3351,Premier League 2020
1598,Michy Batshuayi,Crystal-Palace,Forward,open_play,foot,99.9,27.39,23.726,0.285944,0,0,0,0,0,off_target,0.1475,Premier League 2020
1599,Michy Batshuayi,Crystal-Palace,Forward,free_kick,foot,107.72,52.13,17.263,0.33526,0,0,0,1,1,goal,0.2074,Premier League 2020
1600,Michy Batshuayi,Crystal-Palace,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1601,Michy Batshuayi,Crystal-Palace,Forward,free_kick,foot,104.78,43.55,15.633,0.489934,0,0,0,1,0,blocked,0.3062,Premier League 2020
1602,Michy Batshuayi,Crystal-Palace,Forward,open_play,foot,114.14,52.7,13.992,0.2552,0,0,0,0,1,goal,0.2133,Premier League 2020
1603,Michy Batshuayi,Crystal-Palace,Forward,free_kick,foot,98.03,24.72,26.765,0.245903,0,0,0,1,0,off_target,0.1078,Premier League 2020
1604,Michy Batshuayi,Crystal-Palace,Forward,open_play,foot,102.41,64.77,30.382,0.153877,0,0,0,0,0,saved,0.0766,Premier League 2020
1605,Michy Batshuayi,Crystal-Palace,Forward,open_play,foot,76.88,24.37,45.863,0.163761,0,0,0,0,0,off_target,0.0351,Premier League 2020
1606,Michy Batshuayi,Crystal-Palace,Forward,open_play,foot,103.58,46.73,17.742,0.414133,0,0,0,0,0,off_target,0.2561,Premier League 2020
1607,Michy Batshuayi,Crystal-Palace,Forward,open_play,head,82.65,17.96,43.369,0.158889,1,0,0,0,0,off_target,0.0302,Premier League 2020
1608,Michy Batshuayi,Crystal-Palace,Forward,open_play,foot,80.9,44.46,39.351,0.201335,0,0,0,0,0,off_target,0.0547,Premier League 2020
1609,Michy Batshuayi,Crystal-Palace,Forward,open_play,foot,110.82,18.67,23.226,0.139462,0,0,0,0,0,blocked,0.1056,Premier League 2020
1610,Michy Batshuayi,Crystal-Palace,Forward,corner,foot,99.58,57.95,27.181,0.22222,0,0,1,0,0,off_target,0.0934,Premier League 2020
1611,Fabian Delph,Everton,Midfielder,open_play,foot,112.92,38.63,7.212,1.004477,0,0,0,0,1,goal,0.7624,Premier League 2020
1612,Fabian Delph,Everton,Midfielder,open_play,foot,79.05,57.22,44.426,0.16581,0,0,0,0,0,saved,0.0381,Premier League 2020
1613,Fabian Delph,Everton,Midfielder,open_play,foot,87.76,34.15,32.765,0.239208,0,0,0,0,0,saved,0.0845,Premier League 2020
1614,Fabian Delph,Everton,Midfielder,open_play,head,112.51,68.25,29.225,0.07134,1,0,0,0,0,off_target,0.0503,Premier League 2020
1615,Fabian Delph,Everton,Midfielder,open_play,head,77.55,33.57,42.936,0.183741,1,0,0,0,0,off_target,0.033,Premier League 2020
1616,Fabian Delph,Everton,Midfielder,free_kick,foot,107.3,37.72,12.906,0.593722,0,0,0,1,1,goal,0.4068,Premier League 2020
1617,Fabian Delph,Everton,Midfielder,corner,foot,115.71,33.89,7.463,0.712616,0,0,1,0,0,blocked,0.5461,Premier League 2020
1618,Fabian Delph,Everton,Midfielder,corner,foot,110.85,39.48,9.167,0.822094,0,0,1,0,1,goal,0.5981,Premier League 2020
1619,Fabian Delph,Everton,Midfielder,open_play,foot,98.97,27.1,24.673,0.276605,0,0,0,0,0,saved,0.1379,Premier League 2020
1620,Fabian Delph,Everton,Midfielder,open_play,foot,98.55,30.39,23.508,0.309549,0,0,0,0,0,blocked,0.1576,Premier League 2020
1621,Fabian Delph,Everton,Midfielder,open_play,head,77.55,19.46,47.161,0.152608,1,0,0,0,0,off_target,0.0242,Premier League 2020
1622,Fabian Delph,Everton,Midfielder,corner,foot,105.69,49.17,16.999,0.397188,0,0,1,0,1,goal,0.2274,Premier League 2020
1623,Fabian Delph,Everton,Midfielder,open_play,foot,96.12,56.21,28.859,0.229741,0,0,0,0,0,saved,0.1003,Premier League 2020
1624,Fabian Delph,Everton,Midfielder,open_play,foot,79.84,20.17,44.789,0.160055,0,0,0,0,0,off_target,0.0368,Premier League 2020
1625,Fabian Delph,Everton,Midfielder,open_play,foot,88.53,60.42,37.519,0.178997,0,0,0,0,0,off_target,0.0567,Premier League 2020
1626,Fabian Delph,Everton,Midfielder,open_play,foot,82.13,14.75,45.516,0.14633,0,0,0,0,0,off_target,0.0341,Premier League 2020
1627,Fabian Delph,Everton,Midfielder,open_play,foot,90.96,32.74,29.93,0.258124,0,0,0,0,0,blocked,0.1022,Premier League 2020
1628,Fabian Delph,Everton,Midfielder,open_play,head,109.17,42.96,11.233,0.666579,1,0,0,0,1,goal,0.4301,Premier League 2020
1629,Fabian Delph,Everton,Midfielder,open_play,head,85.42,25.65,37.442,0.197035,1,0,0,0,1,goal,0.0458,Premier League 2020
1630,Fabian Delph,Everton,Midfielder,open_play,foot,111.93,63.89,25.221,0.103764,0,0,0,0,0,saved,0.0873,Premier League 2020
1631,Fabian Delph,Everton,Midfielder,corner,foot,113.39,41.64,6.814,1.048754,0,0,1,0,1,goal,0.7616,Premier League 2020
1632,Fabian Delph,Everton,Midfielder,open_play,foot,97.65,42.52,22.497,0.349882,0,0,0,0,1,goal,0.1813,Premier League 2020
1633,Fabian Delph,Everton,Midfielder,open_play,foot,100.74,22.69,25.893,0.231165,0,0,0,0,0,off_target,0.1164,Premier League 2020
1634,Fabian Delph,Everton,Midfielder,open_play,head,100.99,49.49,21.248,0.335987,1,0,0,0,0,off_target,0.1471,Premier League 2020
1635,Gylfi Sigurdsson,Everton,Midfielder,open_play,foot,95.38,15.79,34.527,0.165916,0,0,0,0,0,saved,0.0639,Premier League 2020
1636,Gylfi Sigurdsson,Everton,Midfielder,corner,foot,107.93,50.95,16.295,0.369281,0,0,1,0,1,goal,0.2206,Premier League 2020
1637,Gylfi Sigurdsson,Everton,Midfielder,open_play,foot,82.78,45.96,37.691,0.208877,0,0,0,0,0,off_target,0.0608,Premier League 2020
1638,Gylfi Sigurdsson,Everton,Midfielder,free_kick,foot,101.74,28.29,21.689,0.311022,0,0,0,1,1,goal,0.1608,Premier League 2020
1639,Gylfi Sigurdsson,Everton,Midfielder,open_play,head,91.03,23.42,33.381,0.208004,1,0,0,0,0,blocked,0.0582,Premier League 2020
1640,Gylfi Sigurdsson,Everton,Midfielder,open_play,foot,105.99,19.24,25.044,0.181417,0,0,0,0,1,goal,0.1072,Premier League 2020
1641,Gylfi Sigurdsson,Everton,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1642,Gylfi Sigurdsson,Everton,Midfielder,open_play,foot,96.54,24.4,28.172,0.236768,0,0,0,0,0,blocked,0.1056,Premier League 2020
1643,Gylfi Sigurdsson,Everton,Midfielder,open_play,foot,116.14,42.31,4.494,1.435544,0,0,0,0,1,goal,0.9257,Premier League 2020
1644,Gylfi Sigurdsson,Everton,Midfielder,open_play,foot,80.77,49.19,40.294,0.192809,0,0,0,0,0,saved,0.0509,Premier League 2020
1645,Gylfi Sigurdsson,Everton,Midfielder,corner,head,116.12,59.92,20.296,0.078152,1,0,1,0,1,goal,0.0706,Premier League 2020
1646,Gylfi Sigurdsson,Everton,Midfielder,free_kick,foot,103.19,43.14,17.102,0.452753,0,0,0,1,1,goal,0.2684,Premier League 2020
1647,Gylfi Sigurdsson,Everton,Midfielder,open_play,foot,90.85,37.65,29.249,0.270997,0,0,0,0,0,blocked,0.1091,Premier League 2020
1648,Gylfi Sigurdsson,Everton,Midfielder,corner,foot,103.49,36.68,16.839,0.458535,0,0,1,0,0,blocked,0.2607,Premier League 2020
1649,Gylfi Sigurdsson,Everton,Midfielder,corner,foot,109.0,51.83,16.151,0.344961,0,0,1,0,0,saved,0.2104,Premier League 2020
1650,Gylfi Sigurdsson,Everton,Midfielder,free_kick,foot,86.43,29.14,35.282,0.21517,0,0,0,1,1,goal,0.0649,Premier League 2020
1651,Gylfi Sigurdsson,Everton,Midfielder,open_play,foot,108.01,16.49,26.391,0.13999,0,0,0,0,0,off_target,0.0903,Premier League 2020
1652,Gylfi Sigurdsson,Everton,Midfielder,free_kick,foot,97.05,45.18,23.526,0.329159,0,0,0,1,1,goal,0.1542,Premier League 2020
1653,Gylfi Sigurdsson,Everton,Midfielder,free_kick,foot,102.11,30.02,20.481,0.340811,0,0,0,1,0,off_target,0.1821,Premier League 2020
1654,Gylfi Sigurdsson,Everton,Midfielder,corner,foot,117.29,55.32,15.562,0.095594,0,0,1,0,0,saved,0.1204,Premier League 2020
1655,Gylfi Sigurdsson,Everton,Midfielder,corner,foot,108.9,20.61,22.339,0.181753,0,0,1,0,0,blocked,0.1072,Premier League 2020
1656,Gylfi Sigurdsson,Everton,Midfielder,free_kick,foot,105.15,45.52,15.843,0.468079,0,0,0,1,0,blocked,0.291,Premier League 2020
1657,Gylfi Sigurdsson,Everton,Midfielder,open_play,head,90.78,37.73,29.313,0.270465,1,0,0,0,0,saved,0.0843,Premier League 2020
1658,Gylfi Sigurdsson,Everton,Midfielder,open_play,foot,108.78,56.28,19.769,0.235027,0,0,0,0,0,off_target,0.1572,Premier League 2020
1659,André Gomes,Everton,Midfielder,open_play,head,79.66,33.48,40.865,0.192706,1,0,0,0,0,saved,0.0378,Premier League 2020
1660,André Gomes,Everton,Midfielder,open_play,foot,97.32,59.36,29.822,0.204878,0,0,0,0,0,saved,0.0898,Premier League 2020
1661,André Gomes,Everton,Midfielder,open_play,foot,92.11,48.9,29.278,0.259282,0,0,0,0,0,blocked,0.1058,Premier League 2020
1662,André Gomes,Everton,Midfielder,corner,foot,108.64,20.4,22.651,0.180848,0,0,1,0,0,off_target,0.1053,Premier League 2020
1663,André Gomes,Everton,Midfielder,open_play,foot,104.19,27.9,19.906,0.321038,0,0,0,0,0,blocked,0.1906,Premier League 2020
1664,André Gomes,Everton,Midfielder,free_kick,foot,92.58,34.29,28.007,0.278068,0,0,0,1,0,saved,0.1099,Premier League 2020
1665,André Gomes,Everton,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
1666,André Gomes,Everton,Midfielder,open_play,foot,88.42,63.03,39.085,0.165589,0,0,0,0,1,goal,0.0504,Premier League 2020
